Source.Name	audio	count_fixation	pos1	pos2	pos3	pos4	subject_nr
subject-1111.csv	43_L_langzaam_slijmerig.wav	21	gun.jpg	balloon.jpg	turtle.jpg	snail.jpg	1111
subject-1111.csv	22_E_neerslag_herfst.wav	22	hamburger.jpg	mushroom.jpg	rain.jpg	paw.jpg	1111
subject-1111.csv	46_L_vergroten_astronomie.wav	23	basket.jpg	telescope.jpg	crab.jpg	microscope.jpg	1111
subject-1111.csv	1_E_hinnikt_dier.wav	24	skateboard.jpg	truck.jpg	horse.jpg	dog.jpg	1111
subject-1111.csv	18_E_wielen_verkeer.wav	25	butterfly.jpg	stoplight.jpg	motorcycle.jpg	whip.jpg	1111
subject-1111.csv	8_E_kraters_ruimte.wav	26	lion.jpg	table.jpg	rocket.jpg	moon.jpg	1111
subject-1111.csv	12_E_tweepersonen_speeltuin.wav	27	cow.jpg	palmtree.jpg	swing.jpg	seesaw.jpg	1111
subject-1111.csv	3_E_boom_eten.wav	28	apple.jpg	egg.jpg	wheelbarrow.jpg	scissors.jpg	1111
subject-1111.csv	44_L_zitten_eenpersoon.wav	29	chair.jpg	porcupine.jpg	bench.jpg	anchor.jpg	1111
subject-1111.csv	42_L_kou_snavel.wav	30	penguin.jpg	eskimo.jpg	bomb.jpg	cigarette.jpg	1111
subject-1111.csv	37_L_trouwerij_levenloos.wav	31	bride.jpg	ring.jpg	turkey.jpg	cactus.jpg	1111
subject-1111.csv	7_E_slurf_dierentuin.wav	32	elephant.jpg	monkey.jpg	couch.jpg	unicycle.jpg	1111
subject-1111.csv	52_L_schrijver_toetsen.wav	33	typewriter.jpg	ashtray.jpg	pen.jpg	tape.jpg	1111
subject-1111.csv	9_E_bespannen_sport.wav	34	mosquito.jpg	wig.jpg	tennisracket.jpg	bat1.jpg	1111
subject-1111.csv	53_L_Sinterklaas_eten.wav	35	teepee.jpg	shoe.jpg	carrot.jpg	wheel.jpg	1111
subject-1111.csv	35_L_huilen_groente.wav	36	hanger.jpg	saddle.jpg	tear.jpg	onion.jpg	1111
subject-1111.csv	39_L_kantoor_kledingstuk.wav	37	chicken.jpg	carrot.jpg	desk.jpg	tie.jpg	1111
subject-1111.csv	5_E_antenne_geluid.wav	38	glass.jpg	shovel.jpg	RADIO1.jpg	speaker.jpg	1111
subject-1111.csv	2_E_was_vuur.wav	39	match1.jpg	candle.jpg	rake.jpg	crib.jpg	1111
subject-1111.csv	54_L_zintuig_voorkant.wav	40	strawberry.jpg	nose.jpg	whip.jpg	ear.jpg	1111
subject-1111.csv	24_E_haak_vissen.wav	41	net.jpg	rabbit.jpg	genie.jpg	fishingpole.jpg	1111
subject-1111.csv	40_L_koken_kookpitten.wav	42	unicorn.jpg	toe.jpg	stove.jpg	pan.jpg	1111
subject-1111.csv	31_L_wijsheid_pagina.wav	43	belt.jpg	grave2.jpg	owl.jpg	book.jpg	1111
subject-1111.csv	16_E_deurtje_vangen.wav	44	mousetrap.jpg	top.jpg	sun.jpg	cage.jpg	1111
subject-1111.csv	13_E_staart_sprookjes.wav	45	fork.jpg	dime.jpg	dragon.jpg	queen.jpg	1111
subject-1111.csv	41_L_gereedschap_tanden.wav	46	hammer.jpg	saw.jpg	alarmclock.jpg	chicken.jpg	1111
subject-1111.csv	10_E_gereedschap_bouw.wav	47	wall.jpg	hammer2.jpg	cowboy.jpg	pig.jpg	1111
subject-1111.csv	27_E_kwaad_geloof.wav	48	scarf.jpg	devil.jpg	closet.jpg	cross.jpg	1111
subject-1111.csv	6_E_elektriciteit_licht.wav	49	torch.jpg	lightbulb.jpg	pineapple.jpg	handcuffs.jpg	1111
subject-1111.csv	21_E_tuit_thee.wav	50	kettle.jpg	tweezers.jpg	mug.jpg	star.jpg	1111
subject-1111.csv	45_L_toetsen_draagbaar.wav	51	cloud.jpg	piano.jpg	accordion.jpg	king.jpg	1111
subject-1111.csv	20_E_vlees_strepen.wav	52	zebra.jpg	tv.jpg	brush.jpg	tiger.jpg	1111
subject-1111.csv	32_L_gewei_kou.wav	53	blimp.jpg	rope.jpg	moose.jpg	deer.jpg	1111
subject-1111.csv	33_L_wind_touw.wav	54	fan.jpg	kite.jpg	crown.jpg	lawnmower.jpg	1111
subject-1111.csv	56_L_fruit_krom.wav	55	lipstick.jpg	pineapple.jpg	banana.jpg	nurse.jpg	1111
subject-1111.csv	30_L_scherp_keuken.wav	56	sword.jpg	bear.jpg	stethoscope.jpg	knife.jpg	1111
subject-1111.csv	28_E_draagbaar_schieten.wav	57	cannon.jpg	waiter.jpg	organ.jpg	gun.jpg	1111
subject-1111.csv	47_L_post_afzender.wav	58	mailbox.jpg	skis.jpg	wateringcan.jpg	letter.jpg	1111
subject-1111.csv	34_L_zee_kieuwen.wav	59	shark.jpg	submarine.jpg	ghost.jpg	skirt.jpg	1111
subject-1112.csv	prac4_L_hakken_natuurlijk.wav	0	priest2.jpg	log2.jpg	arrow.jpg	ax.jpg	1112
subject-1112.csv	prac1_E_wielen_ziekenhuis.wav	1	wheelchair.jpg	nurse.jpg	bee.jpg	pan.jpg	1112
subject-1112.csv	prac3_E_badkamer_water.wav	2	beard.jpg	wallet.jpg	hose.jpg	shower.jpg	1112
subject-1112.csv	prac2_L_nacht_kerstboom.wav	3	moon.jpg	wallet.jpg	star.jpg	belt.jpg	1112
subject-1112.csv	50_L_gif_poten.wav	4	snake.jpg	shower.jpg	violin.jpg	scorpion.jpg	1112
subject-1112.csv	31_L_wijsheid_pagina.wav	5	belt.jpg	grave2.jpg	book.jpg	owl.jpg	1112
subject-1112.csv	30_L_scherp_keuken.wav	6	knife.jpg	stethoscope.jpg	sword.jpg	bear.jpg	1112
subject-1112.csv	7_E_slurf_dierentuin.wav	7	couch.jpg	unicycle.jpg	monkey.jpg	elephant.jpg	1112
subject-1112.csv	41_L_gereedschap_tanden.wav	8	saw.jpg	hammer.jpg	alarmclock.jpg	chicken.jpg	1112
subject-1112.csv	29_L_glas_montuur.wav	9	tank1.jpg	microphone.jpg	window.jpg	glasses.jpg	1112
subject-1112.csv	47_L_post_afzender.wav	10	letter.jpg	wateringcan.jpg	mailbox.jpg	skis.jpg	1112
subject-1112.csv	6_E_elektriciteit_licht.wav	11	lightbulb.jpg	torch.jpg	pineapple.jpg	handcuffs.jpg	1112
subject-1112.csv	40_L_koken_kookpitten.wav	12	pan.jpg	stove.jpg	unicorn.jpg	toe.jpg	1112
subject-1112.csv	13_E_staart_sprookjes.wav	13	queen.jpg	dragon.jpg	fork.jpg	dime.jpg	1112
subject-1112.csv	11_E_spijkerbroek_sluiten.wav	14	cactus.jpg	hoe.jpg	door.jpg	zipper.jpg	1112
subject-1112.csv	22_E_neerslag_herfst.wav	15	paw.jpg	rain.jpg	hamburger.jpg	mushroom.jpg	1112
subject-1112.csv	12_E_tweepersonen_speeltuin.wav	16	cow.jpg	palmtree.jpg	seesaw.jpg	swing.jpg	1112
subject-1112.csv	17_E_piept_knaagdier.wav	17	bottle.jpg	beaver.jpg	mouse.jpg	rug.jpg	1112
subject-1112.csv	51_L_schoonmaken_water.wav	18	washingmachine.jpg	lobster.jpg	vacuum.jpg	pumpkin.jpg	1112
subject-1112.csv	15_E_bandje_tijd.wav	19	clock.jpg	poker.jpg	sausage.jpg	watch.jpg	1112
subject-1112.csv	3_E_boom_eten.wav	20	wheelbarrow.jpg	scissors.jpg	egg.jpg	apple.jpg	1112
subject-1112.csv	4_E_conducteurs_vervoer.wav	21	butter.jpg	cast.jpg	train.jpg	car.jpg	1112
subject-1112.csv	9_E_bespannen_sport.wav	22	bat1.jpg	tennisracket.jpg	mosquito.jpg	wig.jpg	1112
subject-1112.csv	45_L_toetsen_draagbaar.wav	23	king.jpg	accordion.jpg	cloud.jpg	piano.jpg	1112
subject-1112.csv	38_L_Italie_rond.wav	24	rain.jpg	shower.jpg	spaghetti.jpg	pizza.jpg	1112
subject-1112.csv	5_E_antenne_geluid.wav	25	speaker.jpg	RADIO1.jpg	glass.jpg	shovel.jpg	1112
subject-1112.csv	54_L_zintuig_voorkant.wav	26	ear.jpg	strawberry.jpg	whip.jpg	nose.jpg	1112
subject-1112.csv	28_E_draagbaar_schieten.wav	27	gun.jpg	organ.jpg	cannon.jpg	waiter.jpg	1112
subject-1112.csv	42_L_kou_snavel.wav	28	bomb.jpg	cigarette.jpg	eskimo.jpg	penguin.jpg	1112
subject-1112.csv	24_E_haak_vissen.wav	29	fishingpole.jpg	genie.jpg	net.jpg	rabbit.jpg	1112
subject-1112.csv	34_L_zee_kieuwen.wav	30	ghost.jpg	skirt.jpg	submarine.jpg	shark.jpg	1112
subject-1112.csv	53_L_Sinterklaas_eten.wav	31	wheel.jpg	carrot.jpg	teepee.jpg	shoe.jpg	1112
subject-1112.csv	32_L_gewei_kou.wav	32	deer.jpg	moose.jpg	blimp.jpg	rope.jpg	1112
subject-1112.csv	23_E_hoekig_waarde.wav	33	dime.jpg	clown.jpg	popcorn.jpg	diamond.jpg	1112
subject-1112.csv	56_L_fruit_krom.wav	34	nurse.jpg	banana.jpg	lipstick.jpg	pineapple.jpg	1112
subject-1112.csv	16_E_deurtje_vangen.wav	35	cage.jpg	sun.jpg	mousetrap.jpg	top.jpg	1112
subject-1112.csv	43_L_langzaam_slijmerig.wav	36	gun.jpg	balloon.jpg	snail.jpg	turtle.jpg	1112
subject-1112.csv	1_E_hinnikt_dier.wav	37	dog.jpg	horse.jpg	skateboard.jpg	truck.jpg	1112
subject-1112.csv	46_L_vergroten_astronomie.wav	38	microscope.jpg	basket.jpg	crab.jpg	telescope.jpg	1112
subject-1112.csv	18_E_wielen_verkeer.wav	39	whip.jpg	motorcycle.jpg	butterfly.jpg	stoplight.jpg	1112
subject-1112.csv	27_E_kwaad_geloof.wav	40	cross.jpg	scarf.jpg	closet.jpg	devil.jpg	1112
subject-1112.csv	44_L_zitten_eenpersoon.wav	41	porcupine.jpg	bench.jpg	chair.jpg	anchor.jpg	1112
subject-1112.csv	21_E_tuit_thee.wav	42	tweezers.jpg	mug.jpg	kettle.jpg	star.jpg	1112
subject-1112.csv	36_L_huisdier_kwispelen.wav	43	cat.jpg	dog.jpg	jacket.jpg	sun.jpg	1112
subject-1112.csv	14_E_beweegt_strand.wav	44	crab.jpg	shell.jpg	trophy.jpg	dustpan.jpg	1112
subject-1112.csv	39_L_kantoor_kledingstuk.wav	45	chicken.jpg	carrot.jpg	tie.jpg	desk.jpg	1112
subject-1112.csv	25_E_bulten_Egypte.wav	46	pliers.jpg	pyramid.jpg	camel.jpg	cell.jpg	1112
subject-1112.csv	20_E_vlees_strepen.wav	47	tiger.jpg	brush.jpg	zebra.jpg	tv.jpg	1112
subject-1112.csv	37_L_trouwerij_levenloos.wav	48	ring.jpg	bride.jpg	turkey.jpg	cactus.jpg	1112
subject-1112.csv	19_E_uitgestorven_reptiel.wav	49	alligator.jpg	box.jpg	knife.jpg	dinosaur.jpg	1112
subject-1112.csv	48_L_praten_veren.wav	50	plate.jpg	microphone.jpg	parrot.jpg	guitar.jpg	1112
subject-1112.csv	52_L_schrijver_toetsen.wav	51	ashtray.jpg	pen.jpg	typewriter.jpg	tape.jpg	1112
subject-1112.csv	55_L_wielen_baby.wav	52	hair.jpg	wheelchair.jpg	stroller.jpg	windmill.jpg	1112
subject-1112.csv	33_L_wind_touw.wav	53	kite.jpg	fan.jpg	crown.jpg	lawnmower.jpg	1112
subject-1112.csv	49_L_prijs_oren.wav	54	anvil.jpg	trophy.jpg	dress.jpg	medal.jpg	1112
subject-1112.csv	26_E_opblazen_feestje.wav	55	fly.jpg	balloon.jpg	mitt.jpg	cake.jpg	1112
subject-1112.csv	10_E_gereedschap_bouw.wav	56	hammer2.jpg	wall.jpg	cowboy.jpg	pig.jpg	1112
subject-1112.csv	35_L_huilen_groente.wav	57	hanger.jpg	saddle.jpg	onion.jpg	tear.jpg	1112
subject-1112.csv	8_E_kraters_ruimte.wav	58	lion.jpg	table.jpg	moon.jpg	rocket.jpg	1112
subject-1112.csv	2_E_was_vuur.wav	59	candle.jpg	match1.jpg	rake.jpg	crib.jpg	1112
subject-1113.csv	prac3_E_badkamer_water.wav	0	beard.jpg	wallet.jpg	hose.jpg	shower.jpg	1113
subject-1113.csv	prac2_L_nacht_kerstboom.wav	1	moon.jpg	wallet.jpg	star.jpg	belt.jpg	1113
subject-1113.csv	prac1_E_wielen_ziekenhuis.wav	2	wheelchair.jpg	nurse.jpg	bee.jpg	pan.jpg	1113
subject-1113.csv	prac4_L_hakken_natuurlijk.wav	3	priest2.jpg	log2.jpg	arrow.jpg	ax.jpg	1113
subject-1113.csv	23_L_waarde_hoekig.wav	4	diamond.jpg	dime.jpg	popcorn.jpg	clown.jpg	1113
subject-1113.csv	55_E_baby_wielen.wav	5	hair.jpg	windmill.jpg	stroller.jpg	wheelchair.jpg	1113
subject-1113.csv	36_E_kwispelen_huisdier.wav	6	dog.jpg	jacket.jpg	cat.jpg	sun.jpg	1113
subject-1113.csv	12_L_speeltuin_tweepersonen.wav	7	swing.jpg	palmtree.jpg	cow.jpg	seesaw.jpg	1113
subject-1113.csv	27_L_geloof_kwaad.wav	8	devil.jpg	cross.jpg	closet.jpg	scarf.jpg	1113
subject-1113.csv	49_E_oren_prijs.wav	9	medal.jpg	trophy.jpg	dress.jpg	anvil.jpg	1113
subject-1113.csv	21_L_thee_tuit.wav	10	tweezers.jpg	star.jpg	kettle.jpg	mug.jpg	1113
subject-1113.csv	24_L_vissen_haak.wav	11	genie.jpg	rabbit.jpg	net.jpg	fishingpole.jpg	1113
subject-1113.csv	33_E_touw_wind.wav	12	crown.jpg	fan.jpg	kite.jpg	lawnmower.jpg	1113
subject-1113.csv	48_E_veren_praten.wav	13	plate.jpg	guitar.jpg	parrot.jpg	microphone.jpg	1113
subject-1113.csv	43_E_slijmerig_langzaam.wav	14	turtle.jpg	gun.jpg	balloon.jpg	snail.jpg	1113
subject-1113.csv	4_L_vervoer_conducteurs.wav	15	car.jpg	cast.jpg	butter.jpg	train.jpg	1113
subject-1113.csv	35_E_groente_huilen.wav	16	tear.jpg	saddle.jpg	hanger.jpg	onion.jpg	1113
subject-1113.csv	52_E_toetsen_schrijver.wav	17	ashtray.jpg	tape.jpg	typewriter.jpg	pen.jpg	1113
subject-1113.csv	32_E_kou_gewei.wav	18	moose.jpg	blimp.jpg	deer.jpg	rope.jpg	1113
subject-1113.csv	22_L_herfst_neerslag.wav	19	mushroom.jpg	rain.jpg	hamburger.jpg	paw.jpg	1113
subject-1113.csv	18_L_verkeer_wielen.wav	20	stoplight.jpg	motorcycle.jpg	butterfly.jpg	whip.jpg	1113
subject-1113.csv	7_L_dierentuin_slurf.wav	21	unicycle.jpg	elephant.jpg	couch.jpg	monkey.jpg	1113
subject-1113.csv	14_L_strand_beweegt.wav	22	trophy.jpg	shell.jpg	crab.jpg	dustpan.jpg	1113
subject-1113.csv	47_E_afzender_post.wav	23	wateringcan.jpg	skis.jpg	mailbox.jpg	letter.jpg	1113
subject-1113.csv	13_L_sprookjes_staart.wav	24	dragon.jpg	fork.jpg	queen.jpg	dime.jpg	1113
subject-1113.csv	1_L_dier_hinnikt.wav	25	horse.jpg	skateboard.jpg	dog.jpg	truck.jpg	1113
subject-1113.csv	28_L_schieten_draagbaar.wav	26	organ.jpg	waiter.jpg	cannon.jpg	gun.jpg	1113
subject-1113.csv	54_E_voorkant_zintuig.wav	27	nose.jpg	ear.jpg	whip.jpg	strawberry.jpg	1113
subject-1113.csv	56_E_krom_fruit.wav	28	pineapple.jpg	banana.jpg	lipstick.jpg	nurse.jpg	1113
subject-1113.csv	15_L_tijd_bandje.wav	29	watch.jpg	clock.jpg	sausage.jpg	poker.jpg	1113
subject-1113.csv	45_E_draagbaar_toetsen.wav	30	piano.jpg	accordion.jpg	cloud.jpg	king.jpg	1113
subject-1113.csv	50_E_poten_gif.wav	31	scorpion.jpg	snake.jpg	violin.jpg	shower.jpg	1113
subject-1113.csv	5_L_geluid_antenne.wav	32	RADIO1.jpg	glass.jpg	speaker.jpg	shovel.jpg	1113
subject-1113.csv	25_L_Egypte_bulten.wav	33	pliers.jpg	cell.jpg	camel.jpg	pyramid.jpg	1113
subject-1113.csv	8_L_ruimte_kraters.wav	34	rocket.jpg	table.jpg	lion.jpg	moon.jpg	1113
subject-1113.csv	38_E_rond_Italie.wav	35	shower.jpg	pizza.jpg	rain.jpg	spaghetti.jpg	1113
subject-1113.csv	9_L_sport_bespannen.wav	36	tennisracket.jpg	mosquito.jpg	bat1.jpg	wig.jpg	1113
subject-1113.csv	41_E_tanden_gereedschap.wav	37	alarmclock.jpg	hammer.jpg	saw.jpg	chicken.jpg	1113
subject-1113.csv	2_L_vuur_was.wav	38	rake.jpg	match1.jpg	candle.jpg	crib.jpg	1113
subject-1113.csv	26_L_feestje_opblazen.wav	39	cake.jpg	balloon.jpg	mitt.jpg	fly.jpg	1113
subject-1113.csv	46_E_astronomie_vergroten.wav	40	telescope.jpg	microscope.jpg	crab.jpg	basket.jpg	1113
subject-1113.csv	30_E_keuken_scherp.wav	41	stethoscope.jpg	bear.jpg	sword.jpg	knife.jpg	1113
subject-1113.csv	3_L_eten_boom.wav	42	scissors.jpg	apple.jpg	wheelbarrow.jpg	egg.jpg	1113
subject-1113.csv	29_E_montuur_glas.wav	43	microphone.jpg	glasses.jpg	tank1.jpg	window.jpg	1113
subject-1113.csv	39_E_kledingstuk_kantoor.wav	44	desk.jpg	chicken.jpg	carrot.jpg	tie.jpg	1113
subject-1113.csv	42_E_snavel_kou.wav	45	cigarette.jpg	penguin.jpg	bomb.jpg	eskimo.jpg	1113
subject-1113.csv	6_L_licht_elektriciteit.wav	46	pineapple.jpg	torch.jpg	lightbulb.jpg	handcuffs.jpg	1113
subject-1113.csv	17_L_knaagdier_piept.wav	47	bottle.jpg	rug.jpg	mouse.jpg	beaver.jpg	1113
subject-1113.csv	19_L_reptiel_uitgestorven.wav	48	dinosaur.jpg	alligator.jpg	knife.jpg	box.jpg	1113
subject-1113.csv	40_E_kookpitten_koken.wav	49	stove.jpg	unicorn.jpg	pan.jpg	toe.jpg	1113
subject-1113.csv	37_E_levenloos_trouwerij.wav	50	turkey.jpg	bride.jpg	ring.jpg	cactus.jpg	1113
subject-1113.csv	16_L_vangen_deurtje.wav	51	sun.jpg	top.jpg	mousetrap.jpg	cage.jpg	1113
subject-1113.csv	44_E_eenpersoon_zitten.wav	52	porcupine.jpg	anchor.jpg	chair.jpg	bench.jpg	1113
subject-1113.csv	11_L_sluiten_spijkerbroek.wav	53	hoe.jpg	zipper.jpg	cactus.jpg	door.jpg	1113
subject-1113.csv	51_E_water_schoonmaken.wav	54	lobster.jpg	pumpkin.jpg	vacuum.jpg	washingmachine.jpg	1113
subject-1113.csv	20_L_strepen_vlees.wav	55	brush.jpg	tv.jpg	zebra.jpg	tiger.jpg	1113
subject-1113.csv	53_E_eten_Sinterklaas.wav	56	shoe.jpg	carrot.jpg	teepee.jpg	wheel.jpg	1113
subject-1113.csv	10_L_bouw_gereedschap.wav	57	cowboy.jpg	wall.jpg	hammer2.jpg	pig.jpg	1113
subject-1113.csv	34_E_kieuwen_zee.wav	58	skirt.jpg	shark.jpg	ghost.jpg	submarine.jpg	1113
subject-1113.csv	31_E_pagina_wijsheid.wav	59	owl.jpg	grave2.jpg	belt.jpg	book.jpg	1113
subject-1114.csv	prac3_E_badkamer_water.wav	0	beard.jpg	wallet.jpg	hose.jpg	shower.jpg	1114
subject-1114.csv	prac4_L_hakken_natuurlijk.wav	1	priest2.jpg	log2.jpg	arrow.jpg	ax.jpg	1114
subject-1114.csv	prac1_E_wielen_ziekenhuis.wav	2	wheelchair.jpg	nurse.jpg	bee.jpg	pan.jpg	1114
subject-1114.csv	prac2_L_nacht_kerstboom.wav	3	moon.jpg	wallet.jpg	star.jpg	belt.jpg	1114
subject-1114.csv	28_L_schieten_draagbaar.wav	4	organ.jpg	waiter.jpg	gun.jpg	cannon.jpg	1114
subject-1114.csv	55_E_baby_wielen.wav	5	wheelchair.jpg	stroller.jpg	hair.jpg	windmill.jpg	1114
subject-1114.csv	38_E_rond_Italie.wav	6	spaghetti.jpg	rain.jpg	shower.jpg	pizza.jpg	1114
subject-1114.csv	23_L_waarde_hoekig.wav	7	popcorn.jpg	clown.jpg	dime.jpg	diamond.jpg	1114
subject-1114.csv	1_L_dier_hinnikt.wav	8	skateboard.jpg	dog.jpg	horse.jpg	truck.jpg	1114
subject-1114.csv	22_L_herfst_neerslag.wav	9	rain.jpg	mushroom.jpg	hamburger.jpg	paw.jpg	1114
subject-1114.csv	53_E_eten_Sinterklaas.wav	10	carrot.jpg	shoe.jpg	teepee.jpg	wheel.jpg	1114
subject-1114.csv	54_E_voorkant_zintuig.wav	11	whip.jpg	strawberry.jpg	ear.jpg	nose.jpg	1114
subject-1114.csv	21_L_thee_tuit.wav	12	mug.jpg	kettle.jpg	tweezers.jpg	star.jpg	1114
subject-1114.csv	35_E_groente_huilen.wav	13	onion.jpg	hanger.jpg	tear.jpg	saddle.jpg	1114
subject-1114.csv	46_E_astronomie_vergroten.wav	14	crab.jpg	basket.jpg	microscope.jpg	telescope.jpg	1114
subject-1114.csv	32_E_kou_gewei.wav	15	blimp.jpg	deer.jpg	moose.jpg	rope.jpg	1114
subject-1114.csv	45_E_draagbaar_toetsen.wav	16	accordion.jpg	piano.jpg	cloud.jpg	king.jpg	1114
subject-1114.csv	33_E_touw_wind.wav	17	lawnmower.jpg	kite.jpg	crown.jpg	fan.jpg	1114
subject-1114.csv	19_L_reptiel_uitgestorven.wav	18	knife.jpg	box.jpg	alligator.jpg	dinosaur.jpg	1114
subject-1114.csv	40_E_kookpitten_koken.wav	19	unicorn.jpg	pan.jpg	stove.jpg	toe.jpg	1114
subject-1114.csv	14_L_strand_beweegt.wav	20	dustpan.jpg	crab.jpg	trophy.jpg	shell.jpg	1114
subject-1114.csv	27_L_geloof_kwaad.wav	21	closet.jpg	scarf.jpg	cross.jpg	devil.jpg	1114
subject-1114.csv	41_E_tanden_gereedschap.wav	22	chicken.jpg	saw.jpg	alarmclock.jpg	hammer.jpg	1114
subject-1114.csv	12_L_speeltuin_tweepersonen.wav	23	seesaw.jpg	cow.jpg	swing.jpg	palmtree.jpg	1114
subject-1114.csv	52_E_toetsen_schrijver.wav	24	pen.jpg	typewriter.jpg	ashtray.jpg	tape.jpg	1114
subject-1114.csv	11_L_sluiten_spijkerbroek.wav	25	door.jpg	hoe.jpg	cactus.jpg	zipper.jpg	1114
subject-1114.csv	30_E_keuken_scherp.wav	26	stethoscope.jpg	bear.jpg	knife.jpg	sword.jpg	1114
subject-1114.csv	26_L_feestje_opblazen.wav	27	balloon.jpg	cake.jpg	mitt.jpg	fly.jpg	1114
subject-1114.csv	17_L_knaagdier_piept.wav	28	beaver.jpg	mouse.jpg	bottle.jpg	rug.jpg	1114
subject-1114.csv	47_E_afzender_post.wav	29	wateringcan.jpg	skis.jpg	letter.jpg	mailbox.jpg	1114
subject-1114.csv	25_L_Egypte_bulten.wav	30	pyramid.jpg	camel.jpg	pliers.jpg	cell.jpg	1114
subject-1114.csv	16_L_vangen_deurtje.wav	31	sun.jpg	top.jpg	cage.jpg	mousetrap.jpg	1114
subject-1114.csv	5_L_geluid_antenne.wav	32	glass.jpg	speaker.jpg	RADIO1.jpg	shovel.jpg	1114
subject-1114.csv	51_E_water_schoonmaken.wav	33	lobster.jpg	pumpkin.jpg	washingmachine.jpg	vacuum.jpg	1114
subject-1114.csv	4_L_vervoer_conducteurs.wav	34	train.jpg	butter.jpg	car.jpg	cast.jpg	1114
subject-1114.csv	24_L_vissen_haak.wav	35	genie.jpg	rabbit.jpg	fishingpole.jpg	net.jpg	1114
subject-1114.csv	29_E_montuur_glas.wav	36	window.jpg	microphone.jpg	tank1.jpg	glasses.jpg	1114
subject-1114.csv	7_L_dierentuin_slurf.wav	37	monkey.jpg	unicycle.jpg	couch.jpg	elephant.jpg	1114
subject-1114.csv	15_L_tijd_bandje.wav	38	sausage.jpg	poker.jpg	clock.jpg	watch.jpg	1114
subject-1114.csv	56_E_krom_fruit.wav	39	banana.jpg	pineapple.jpg	lipstick.jpg	nurse.jpg	1114
subject-1114.csv	9_L_sport_bespannen.wav	40	mosquito.jpg	bat1.jpg	tennisracket.jpg	wig.jpg	1114
subject-1114.csv	43_E_slijmerig_langzaam.wav	41	snail.jpg	gun.jpg	turtle.jpg	balloon.jpg	1114
subject-1114.csv	42_E_snavel_kou.wav	42	eskimo.jpg	bomb.jpg	cigarette.jpg	penguin.jpg	1114
subject-1114.csv	3_L_eten_boom.wav	43	egg.jpg	scissors.jpg	wheelbarrow.jpg	apple.jpg	1114
subject-1114.csv	39_E_kledingstuk_kantoor.wav	44	tie.jpg	chicken.jpg	desk.jpg	carrot.jpg	1114
subject-1114.csv	10_L_bouw_gereedschap.wav	45	pig.jpg	hammer2.jpg	cowboy.jpg	wall.jpg	1114
subject-1114.csv	31_E_pagina_wijsheid.wav	46	book.jpg	belt.jpg	owl.jpg	grave2.jpg	1114
subject-1114.csv	50_E_poten_gif.wav	47	violin.jpg	shower.jpg	snake.jpg	scorpion.jpg	1114
subject-1114.csv	37_E_levenloos_trouwerij.wav	48	cactus.jpg	ring.jpg	turkey.jpg	bride.jpg	1114
subject-1114.csv	36_E_kwispelen_huisdier.wav	49	jacket.jpg	cat.jpg	dog.jpg	sun.jpg	1114
subject-1114.csv	48_E_veren_praten.wav	50	microphone.jpg	parrot.jpg	plate.jpg	guitar.jpg	1114
subject-1114.csv	8_L_ruimte_kraters.wav	51	moon.jpg	lion.jpg	rocket.jpg	table.jpg	1114
subject-1114.csv	18_L_verkeer_wielen.wav	52	motorcycle.jpg	stoplight.jpg	butterfly.jpg	whip.jpg	1114
subject-1114.csv	34_E_kieuwen_zee.wav	53	submarine.jpg	skirt.jpg	ghost.jpg	shark.jpg	1114
subject-1114.csv	20_L_strepen_vlees.wav	54	brush.jpg	tv.jpg	tiger.jpg	zebra.jpg	1114
subject-1114.csv	6_L_licht_elektriciteit.wav	55	handcuffs.jpg	lightbulb.jpg	pineapple.jpg	torch.jpg	1114
subject-1114.csv	13_L_sprookjes_staart.wav	56	fork.jpg	queen.jpg	dragon.jpg	dime.jpg	1114
subject-1114.csv	44_E_eenpersoon_zitten.wav	57	bench.jpg	chair.jpg	porcupine.jpg	anchor.jpg	1114
subject-1114.csv	49_E_oren_prijs.wav	58	trophy.jpg	medal.jpg	dress.jpg	anvil.jpg	1114
subject-1114.csv	2_L_vuur_was.wav	59	crib.jpg	candle.jpg	rake.jpg	match1.jpg	1114
subject-1115.csv	prac2_L_nacht_kerstboom.wav	0	moon.jpg	wallet.jpg	star.jpg	belt.jpg	1115
subject-1115.csv	prac4_L_hakken_natuurlijk.wav	1	priest2.jpg	log2.jpg	arrow.jpg	ax.jpg	1115
subject-1115.csv	prac1_E_wielen_ziekenhuis.wav	2	wheelchair.jpg	nurse.jpg	bee.jpg	pan.jpg	1115
subject-1115.csv	prac3_E_badkamer_water.wav	3	beard.jpg	wallet.jpg	hose.jpg	shower.jpg	1115
subject-1115.csv	34_E_kieuwen_zee.wav	4	shark.jpg	ghost.jpg	submarine.jpg	skirt.jpg	1115
subject-1115.csv	25_L_Egypte_bulten.wav	5	camel.jpg	pyramid.jpg	pliers.jpg	cell.jpg	1115
subject-1115.csv	46_E_astronomie_vergroten.wav	6	crab.jpg	basket.jpg	telescope.jpg	microscope.jpg	1115
subject-1115.csv	49_E_oren_prijs.wav	7	dress.jpg	anvil.jpg	medal.jpg	trophy.jpg	1115
subject-1115.csv	12_L_speeltuin_tweepersonen.wav	8	cow.jpg	swing.jpg	seesaw.jpg	palmtree.jpg	1115
